objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
435771,71.110,Quirijn van Brekelenkam,The Spinner,1653,Oil on wood,19 x 25 1/4 in. (48.3 x 64.1 cm),48.3,64.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP143193.jpg
435772,32.100.19,Quirijn van Brekelenkam,Sentimental Conversation,early 1660s,Oil on wood,16 1/4 x 13 7/8 in. (41.3 x 35.2 cm),41.3,35.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP145925.jpg
435773,25.110.66,Jules Breton,The Weeders,1868,Oil on canvas,28 1/8 x 50 1/4 in. (71.4 x 127.6 cm),71.4,127.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT2155.jpg
435774,87.15.21,Jules Breton,A Peasant Girl Knitting,ca. 1870,Oil on canvas,22 5/8 x 18 1/2 in. (57.5 x 47 cm),57.5,47.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-23347-001.jpg
435776,89.15.20,Jörg Breu the Younger,Joseph Interpreting the Dreams of Pharaoh,ca. 1534–47,Distemper on linen,67 5/8 x 57 1/4 in. (171.8 x 145.4 cm),171.8,145.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP164851.jpg
435778,51.194.2,British Painter,Sir John Shurley of Isfield (1565–1632),,Oil on wood,35 3/4 x 29 3/8 in. (90.8 x 74.6 cm),90.8,74.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP170287.jpg
435779,11.149.1,British Painter,Portrait of a Woman,ca. 1600,Oil on wood,44 1/2 x 34 3/4 in. (113 x 88.3 cm),113.0,88.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP167132.jpg
435780,17.190.2,British Painter,"Mary, Queen of Scots, with Her Son, James",19th century,Oil on slate,8 7/8 x 7 3/4 in. (22.5 x 19.7 cm),22.5,19.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169630.jpg
435788,95.14.96,British Painter,A Man with the Initials RH,,Card,"Oval, 2 x 1 3/8 in. (51 x 36 mm)",5.1,3.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep95.14.96.R.jpg
435802,29.100.16,Bronzino (Agnolo di Cosimo di Mariano),Portrait of a Young Man,1530s,Oil on wood,37 5/8 x 29 1/2 in. (95.6 x 74.9 cm),95.6,74.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14286-011.jpg
435803,08.262,Bronzino,Cosimo I de' Medici (1519–1574),,Oil on wood,37 3/4 x 27 3/4 in. (95.9 x 70.5 cm),95.9,70.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP104985.jpg
435804,1982.60.38,Hans Brosamer,Katharina Merian,,"Oil, gold, and white metal on linden",Overall 18 1/4 x 13 1/8 in. (46.4 x 33.3 cm); painted surface 17 5/8 x 13 1/8 in. (44.8 x 33.3 cm),46.4,33.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP164865.jpg
435807,32.100.21,Adriaen Brouwer,The Smokers,ca. 1636,Oil on wood,18 1/4 × 14 1/2 in. (46.4 × 36.8 cm),46.4,36.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-15904-001.jpg
435809,19.164,Pieter Bruegel the Elder,The Harvesters,1565,Oil on wood,"Overall, including added strips at top, bottom, and right, 46 7/8 x 63 3/4 in. (119 x 162 cm); original painted surface 45 7/8 x 62 7/8 in. (116.5 x 159.5 cm)",119.1,161.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP119115.jpg
435810,1974.293,Jan Brueghel the Elder,A Woodland Road with Travelers,1607,Oil on wood,18 1/8 x 32 3/4 in. (46 x 83.2 cm),46.0,83.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-19631-001.jpg
435813,1991.444,Jan Brueghel the Younger,Aeneas and the Sibyl in the Underworld,1630s,Oil on copper,10 1/2 x 14 1/8 in. (26.7 x 35.9 cm),26.7,35.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP234687.jpg
435817,56.228,Hendrick ter Brugghen,The Crucifixion with the Virgin and Saint John,ca. 1624–25,Oil on canvas,61 in. × 40 1/4 in. (154.9 × 102.2 cm),154.9,102.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP146490.jpg
435818,62.267.1,Barthel Bruyn the Elder,Portrait of a Man,1533,Oil on oak,"Overall, with arched top, 12 x 8 7/8 in. (30.5 x 22.5 cm); painted surface 11 3/4 x 8 1/8 in. (29.8 x 20.6 cm)",30.5,22.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP280346.jpg
435819,62.267.2,Barthel Bruyn the Elder,Portrait of a Woman,1533,Oil on oak,"Overall, with arched top, 12 x 8 7/8 in. (30.5 x 22.5 cm); painted surface 11 3/4 x 8 1/8 in. (29.8 x 20.6 cm)",30.5,22.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP280348.jpg
435820,32.100.50,Barthel Bruyn the Younger,Portrait of a Woman of the Slosgin Family of Cologne,1557,Oil on oak,"Shaped top, 17 3/4 x 14 1/8 in. (45.1 x 35.9 cm)",45.1,35.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-29328-001.jpg
435821,95.14.81,Adam Buck,"Portrait of a Woman, Said to Be Emma (1765–1815), Lady Hamilton",1804,Ivory,Diameter 1 1/4 in. (32 mm),3.2,3.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT345086.jpg
435822,58.145.1,Budapest Master,The Annunciation,,"Oil and gold on canvas, transferred from wood",32 x 20 1/4 in. (81.3 x 51.4 cm),81.3,51.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22846-001.jpg
435823,1971.115.3ab,Giuliano di Piero di Simone Bugiardini,Adam; Eve,ca. 1520,Oil on canvas,Each 26 3/8 x 61 3/4 in. (67 x 156.8 cm),67.0,156.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP246969.jpg
435824,30.83,Giuliano di Piero di Simone Bugiardini,Madonna and Child Enthroned with Saints Mary Magdalen and John the Baptist,ca. 1523,Oil on wood,76 1/4 x 65 1/4 in. (193.7 x 165.7 cm),193.7,165.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT894.jpg
435826,47.26,Sir Edward Burne-Jones,The Love Song,1868–77,Oil on canvas,45 x 61 3/8 in. (114.3 x 155.9 cm),114.3,155.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP323394.jpg
435828,31.67.8,Byzantine Painter,The Presentation in the Temple,,"Tempera on wood, gold ground",17 1/2 x 16 5/8 in. (44.5 x 42.2 cm),44.5,42.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT242201.jpg
435829,65.258.1,Alexandre Cabanel,Echo,1874,Oil on canvas,38 1/2 x 26 1/4 in. (97.8 x 66.7 cm),97.8,66.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP208016.jpg
435830,87.15.82,Alexandre Cabanel,Catharine Lorillard Wolfe (1828–1887),1876,Oil on canvas,67 1/2 x 42 3/4 in. (171.5 x 108.6 cm),171.5,108.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT11971.jpg
435831,94.24.1,Alexandre Cabanel,The Birth of Venus,1875,Oil on canvas,41 3/4 x 71 7/8 in. (106 x 182.6 cm),106.0,182.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22432-001.jpg
435832,23.103.1,Alexandre Cabanel,Florentine Poet,1861,Oil on wood,12 x 19 7/8 in. (30.5 x 50.5 cm),30.5,50.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP208015.jpg
435833,1973.165,Francesco Cairo,Herodias,before 1635,Oil on canvas,29 5/8 x 24 5/8 in. (75.2 x 62.5 cm),75.2,62.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22711-001.jpg
435834,32.75.10,Antoine François Callet,"Louis XVI (1754–1793), King of France",1787,Ivory,Diameter 2 5/8 in. (67 mm),6.7,6.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327714.jpg
435835,63.43.1,Bernardino Campi,Portrait of a Woman,late 1560s,Oil on canvas,55 5/8 x 38 1/4 in. (141.3 x 97.2 cm),141.3,97.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-20209-001.jpg
435837,50.145.35,Rogier van der Weyden,Man in Prayer,ca. 1440,Oil on wood,Overall 12 1/2 x 9 1/8 in. (31.8 x 23.2 cm); painted surface 12 1/2 x 9 in. (31.8 x 23 cm),31.8,23.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP347297.jpg
435838,05.39.2,Robert Campin,Virgin and Child in an Apse,,"Oil on canvas, transferred from wood",17 3/4 x 13 1/2 in. (45.1 x 34.3 cm),45.1,34.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-41688-001.jpg
435841,95.14.90,Pierre Laurent Canon,Baron Joseph Dominique Louis (1755–1837),1844,Ivory,"Oval, 4 1/8 x 3 1/8 in. (105 x 80 mm)",10.5,7.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-43806-001.jpg
435844,52.81,Caravaggio (Michelangelo Merisi),The Musicians,1597,Oil on canvas,36 1/4 x 46 5/8 in. (92.1 x 118.4 cm),92.1,118.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-687-001.jpg
435847,58.145.2,Frei Carlos,"Saint Vincent, Patron Saint of Lisbon",,Oil on wood,64 x 20 7/8 in. (162.6 x 53 cm),162.6,53.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT282013.jpg
435848,35.121,Fra Carnevale (Bartolomeo di Giovanni Corradini),The Birth of the Virgin,1467,Tempera and oil on wood,57 x 37 7/8 in. (144.8 x 96.2 cm),144.8,96.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP109484.jpg
435849,49.4,Carolus-Duran (Charles-Auguste-Emile Durant),"Mrs. William Astor (Caroline Webster Schermerhorn, 1831–1908)",1890,Oil on canvas,83 1/2 × 42 1/4 in. (212.1 × 107.3 cm),212.09042,107.315216,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT204990.jpg
435851,11.118,Vittore Carpaccio,The Meditation on the Passion,ca. 1490,Oil and tempera on wood,Overall 27 3/4 x 34 1/8in. (70.5 x 86.7cm); painted surface 26 3/16 × 33 1/4 in. (66.5 × 84.5 cm),70.5,86.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP296427.jpg
435852,1994.142,Annibale Carracci,Two Children Teasing a Cat,,Oil on canvas,26 x 35 in. (66 x 88.9 cm),66.0,88.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP243404.jpg
435853,1971.155,Annibale Carracci,The Coronation of the Virgin,after 1595,Oil on canvas,46 3/8 x 55 5/8 in. (117.8 x 141.3 cm),117.8,141.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-27033-001.jpg
435854,49.122.2,Rosalba Carriera,Portrait of a Man,ca. 1710,Ivory,"Oval, 3 x 2 1/4 in. (76 x 59 mm)",7.6,5.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT200586.jpg
435855,63.138.5,Eugène Carrière,The First Communion,ca. 1896,Oil on canvas,25 3/4 x 21 in. (65.4 x 53.3 cm),65.4,53.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-043.jpg
