objectID,accessionNumber,objectName,title,department,primaryImage,artistDisplayName,objectDate,medium,dimensions,measurements.Height,measurements.Width
438662,2003.42.39,Painting,An Ottoman Man in the Artist's Studio,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169460.jpg,Auguste-Xavier Leprince,ca. 1823–26,Oil on canvas,12 7/8 x 9 5/8 in. (32.7 x 24.4 cm),32.7026,24.4475
438665,2003.42.42,Painting,Pope Gregory XVI Visiting the Church of San Benedetto at Subiaco,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169610.jpg,Jean-François Montessuy,1843,Oil on canvas,49 1/4 x 55 3/8 in. (125.1 x 140.7 cm),125.0953,140.6528
438670,2003.42.48,Painting,View of the Colosseum and the Arch of Constantine from the Palatine,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP150998.jpg,Charles Rémond,ca. 1822–24,"Oil on paper, laid down on canvas",11 1/4 x 15 1/4 in. (28.6 x 38.7 cm),28.6,38.7
438677,2003.42.54,Painting,"The Banks of the Rance, Brittany",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169468.jpg,Pierre Henri de Valenciennes,possibly 1785,"Oil on paper, laid down on canvas",8 3/8 x 19 3/8 in. (21.3 x 49.2 cm),21.3,49.2126
438688,2003.281,Painting,Saint Francis,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP104367.jpg,Federico Barocci,ca. 1600–1604,Oil on canvas,35 3/8 x 30 7/8 in. (89.9 x 78.4 cm); with added strips 35 7/8 x 31 3/8 in. (91.1 x 79.7 cm),91.1227,79.6927
438690,2019.406,Painting,The Dormition of the Virgin,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18895-001.jpg,Carlo Saraceni,ca. 1612,Oil on canvas,120 1/8 x 91 in. (305.1 x 231.1 cm),305.1181,231.1405
438691,05.41.2,Painting,Saint George,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1453.jpg,Carlo Crivelli,1472,"Tempera on wood, gold ground, transferred to Masonite",38 x 13 1/4 in. (96.5 x 33.7 cm),96.5202,33.6551
438722,67.187.70b,Painting,The Potato Peeler (reverse: Self-Portrait with a Straw Hat),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1503.jpg,Vincent van Gogh,1885,Oil on canvas,16 x 12 1/2 in. (40.6 x 31.8 cm),40.6,31.8
438724,2004.31,Painting,The Annunciation,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT5656.jpg,Philippe de Champaigne,ca. 1644,Oil on oak,"Overall, 28 x 28 3/4 in. (71.1 x 73 cm); painted surface, 27 1/4 x 27 3/4 in. (69.2 x 70.5 cm)",71.1201,73.0251
438726,2004.85,Painting,The Servant Justified,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-19457-001.jpg,Nicolas Lancret,ca. 1740,Oil on copper,11 x 14 in. (27.9 x 35.6 cm),27.9401,35.5601
438727,2004.86,Painting,Brother Philippe's Geese,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-19458-001.jpg,Nicolas Lancret,ca. 1736,Oil on copper,10 3/4 x 13 7/8 in. (27.3 x 35.2 cm),27.3051,35.2426
438737,2004.243,Painting,Faustine Léo (1832–1865),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-23479-001.jpg,Henri Lehmann,1842,Oil on canvas,39 3/8 in. × 32 in. (100 × 81.3 cm),100.0127,81.3
438738,2004.359,Painting,"Haystacks, Morning, Eragny",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-20613-001.jpg,Camille Pissarro,1899,Oil on canvas,25 x 31 1/2 in. (63.5 x 80 cm),63.5001,80.0102
438740,2004.392,"Painting, miniature",Portrait of a Woman,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP146936.jpg,Nicolaes Maes,1657,Oil on copper,4 5/8 x 3 3/8 in. (117 x 86 mm),11.7475,8.5725
438754,2004.442,Painting,Madonna and Child,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP142735.jpg,Duccio di Buoninsegna,ca. 1290–1300,Tempera and gold on wood,"Overall, with engaged frame, 11 x 8 1/4 in. (27.9 x 21 cm); painted surface 9 3/8 x 6 1/2 in. (23.8 x 16.5 cm)",27.9401,20.955
438761,2005.103,Painting,The Annunciation,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP262812.jpg,South German (Bavarian?) Painter,1440–50,Oil and gold on linden,6 5/16 x 4 1/8 in. (16 x 10.5 cm),16.0338,10.4775
438776,2007.330,Painting,Madonna and Child with Saints,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP153642.jpg,Ludovico Carracci,1607,Oil on copper,11 3/4 x 9 7/8 in. (29.8 x 25.1 cm),29.8451,25.0826
438779,2023.605,Painting,A Peasant Family,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP131218.jpg,Antoine Le Nain,ca. 1640–48,Oil on copper,15 x 11 3/4 in. (38.1 x 29.8 cm),38.1001,29.84506
438780,2005.231,"Painting, drawing",Pleasure,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP120355.jpg,Anton Raphael Mengs,ca. 1754,"Pastel on paper, laid down on canvas","Oval, 24 3/8 x 19 1/4 in. (61.9 x 48.9 cm)",61.9126,48.8951
438813,2009.252,Painting,Saint John the Baptist Bearing Witness,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP220449.jpg,Annibale Carracci,ca. 1600,Oil on copper,21 3/8 x 17 1/8 in. (54.3 x 43.5 cm),54.29261,43.497585
438814,03.30,Painting,The Abduction of Rebecca,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14344-001.jpg,Eugène Delacroix,1846,Oil on canvas,39 1/2 x 32 1/4 in. (100.3 x 81.9 cm),100.3302,81.91516
438815,07.122,Painting,"Madame Georges Charpentier (Marguerite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Emile-Charles (1875–1895)",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-35674-001.jpg,Auguste Renoir,1878,Oil on canvas,60 1/2 x 74 7/8 in. (153.7 x 190.2 cm),,153.6703
438816,11.4,Painting,The Forest in Winter at Sunset,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-31520-001.jpg,Théodore Rousseau,ca. 1846–67,Oil on canvas,64 x 102 3/8 in. (162.6 x 260 cm),162.56032,260.03302
438817,1987.47.1,Painting,The Dance Class,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-20101-001.jpg,Edgar Degas,1874,Oil on canvas,32 7/8 x 30 3/8 in. (83.5 x 77.2 cm),83.5027,77.1527
438818,29.100.23,Painting,Joseph-Antoine Moltedo (born 1775),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP151185.jpg,Jean Auguste Dominique Ingres,ca. 1810,Oil on canvas,29 5/8 x 22 7/8 in. (75.2 x 58.1 cm),,
438819,29.100.54,Painting,Young Man in the Costume of a Majo,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT862.jpg,Edouard Manet,1863,Oil on canvas,74 x 49 1/8 in. (188 x 124.8 cm),,
438820,40.175,Painting,Young Ladies of the Village,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1967.jpg,Gustave Courbet,1851–52,Oil on canvas,76 3/4 x 102 3/4 in. (194.9 x 261 cm),194.9454,260.9855
438821,51.112.2,Painting,Ia Orana Maria (Hail Mary),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1025.jpg,Paul Gauguin,1891,Oil on canvas,44 3/4 x 34 1/2 in. (113.7 x 87.6 cm),113.6652,87.6302
438822,51.112.5,Painting,The Repast of the Lion,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT50.jpg,Henri Rousseau (le Douanier),ca. 1907,Oil on canvas,44 3/4 in. × 63 in. (113.7 × 160 cm),113.6652,160.0203
438824,2005.477,Painting,Saint John the Baptist Preaching,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP152164.jpg,Mattia Preti (Il Cavalier Calabrese),ca. 1650,Oil on canvas,68 x 47 3/4 in. (172.7 x 121.3 cm),172.7203,121.2852
438839,68.222.12,"Painting, miniature",William Paulet Carey (1759–1839),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ap68.222.12.jpg,British or Irish Painter,,Watercolor on ivory,2 1/2 x 1 3/4 in. (64 x 44 mm),6.35,4.445
438844,2006.151.1,Painting,"Portrait of a Woman, Said to Be Caritas Pirckheimer (1467–1532)",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP221628.jpg,Albrecht Dürer,,Oil on linen,18 1/2 x 14 1/2 in. (47 x 36.8 cm),46.9901,36.8301
438848,2006.258,Painting,Parochialstrasse in Berlin,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP157664.jpg,Eduard Gaertner,1831,Oil on canvas,16 x 11 in. (40.6 x 27.9 cm),40.6401,27.9401
438849,2006.116,Painting,Landscape,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP136056.jpg,Carl Rottmann,ca. 1835–45,"Oil on paper, laid down on board",8 7/8 x 10 5/8 in. (22.5 x 27 cm),22.5,27.0
438850,2006.54,Painting,The Penitent Magdalen,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP137850.jpg,Corrado Giaquinto,ca. 1750,Oil on canvas,63 x 46 1/2 in. (160 x 118.1 cm),160.0203,118.1102
438857,2007.529,Painting,Male Nude,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP158871.jpg,Edgar Degas,1856,Oil on canvas,13 3/4 x 24 1/4 in. (34.9 x 61.6 cm),34.9251,61.5951
438887,2006.278,Painting,In Full Sunlight (En plein soleil),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-21607-001.jpg,James Tissot,ca. 1881,Oil on wood,9 3/4 x 13 7/8 in. (24.8 x 35.2 cm),24.765,35.2426
438947,2007.164.1,Painting,An Overgrown Mineshaft,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34303-001.jpg,Carl Gustav Carus,ca. 1824,"Oil on paper, laid down on cardboard",11 1/4 x 8 1/4 in. (28.6 x 21 cm),28.5751,20.955
438948,2007.164.3,Painting,"View in the Stables of the Villa of Maecenas, Tivoli",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169470.jpg,François Marius Granet,ca. 1805–10,"Oil on paper, laid down on canvas",10 1/2 x 8 3/4 in. (26.7 x 22.2 cm),26.6701,22.225
438949,2007.164.4,Painting,Columns of the Temple of Neptune at Paestum,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169471.jpg,Constantin Hansen,1838,Oil on canvas,12 5/8 x 10 in. (32.1 x 25.4 cm),32.0676,25.4001
438950,2007.164.5,Painting,A Storm off the Normandy Coast,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169472.jpg,Eugène Isabey,probably 1850s,"Oil on paper, laid down on canvas",13 x 20 in. (33 x 50.8 cm),33.0201,50.8001
438951,2007.164.6,Painting,An Evening beside Lake Arresø,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169473.jpg,Johan Thomas Lundbye,ca. 1837,Oil on canvas,9 x 11 3/4 in. (22.9 x 29.8 cm),22.86,29.8451
438952,2007.164.7,Painting,View from the Citadel Ramparts in Copenhagen by Moonlight,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34305-001.jpg,Martinus Rørbye,1839,Oil on canvas,11 3/8 x 9 5/8 in. (28.9 x 24.4 cm),28.8926,24.4475
438953,2007.164.8,Painting,The Cemetery at Pronoia near Nauplia,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169474.jpg,Carl Rottmann,ca. 1841–47,Oil on canvas,10 x 12 in. (25.4 x 30.5 cm),25.4001,30.4801
438954,2007.164.2,Painting,Mother and Child by the Sea,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34304-001.jpg,Johan Christian Dahl,1830,Oil on canvas,6 1/4 x 8 1/8 in. (15.9 x 20.6 cm),15.875,20.6375
439065,2007.70,Painting,The Family of Mr. Westphal in the Conservatory,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP152116.jpg,Eduard Gaertner,1836,Oil on canvas,9 3/8 x 7 7/8 in. (23.8 x 20 cm),23.8125,20.0025
439081,2006.469,Painting,Saint Maurice,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP344253.jpg,Lucas Cranach the Elder and Workshop,ca. 1520–25,Oil on linden,54 x 15 1/2 in. (137.2 x 39.4 cm),137.1603,39.3701
439117,2007.28,"Painting, grisaille",The Glorification of the Royal Hungarian Saints,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP164874.jpg,Franz Anton Maulbertsch,ca. 1772–73,Oil on canvas,27 1/2 x 19 7/8 in. (70 x 50.5 cm),69.8501,50.4826
439118,2006.566,Painting,The Reverend Philip Cocks (1735–1797),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169389.jpg,Johan Joseph Zoffany,late 1760s,Oil on canvas,35 1/2 x 27 1/4 in. (90.2 x 69.2 cm),90.1702,69.2151
439120,2007.166,Painting,The Mass of Saint Basil,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP151176.jpg,Pierre Hubert Subleyras,1746,"Oil on canvas, transferred from canvas",54 x 31 1/8 in. (137 x 79 cm),137.1603,79.0
439122,2007.192,Painting,Gothic Windows in the Ruins of the Monastery at Oybin,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34306-001.jpg,Carl Gustav Carus,ca. 1828,Oil on canvas,17 in. × 13 1/4 in. (43.2 × 33.7 cm),43.1801,33.6551
439272,2007.360,"Painting, drawing",Study of a Boy in a Blue Jacket,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161655.jpg,Benedetto Luti,1717,"Pastel and chalk on blue laid paper, laid down on paste paper",16 x 13 in. (40.6 x 33 cm),40.6401,33.0201
439273,2007.361,"Painting, drawing",Study of a Girl in Red,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161656.jpg,Benedetto Luti,1717,"Pastel and chalk on blue laid paper, laid down on paste paper",16 1/2 x 13 3/8 in. (41.9 x 34 cm),41.9101,33.9726
439327,2009.415,Painting,Christ Blessing,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP218061.jpg,Gerard David,ca. 1500–1505,Oil on wood,"Overall, including engaged frame, 4 3/4 x 3 1/2 in. (12.1 x 8.9 cm); painted surface 3 5/8 x 2 3/8 in. (9.2 x 6 cm)",9.2075,6.0
439333,2008.7,Painting,Wanderer in the Storm,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34308-001.jpg,Julius von Leypold,1835,Oil on canvas,16 3/4 x 22 1/4 in. (42.5 x 56.5 cm),42.5451,56.5151
439337,2014.435.3,Painting,"Portrait of a ""Mamelouk""",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP331536.jpg,Horace Vernet,1810,Oil on canvas,29 1/2 x 24 1/4 in. (75 x 61.5 cm),74.9301,61.5951
439343,2019.167.2,Painting,Copenhagen Harbor by Moonlight,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-17567-001.jpg,Johan Christian Dahl,1846,Oil on canvas,37 3/4 x 60 5/8 in. (95.9 x 154 cm),95.8852,154.0
439344,2019.167.3,Painting,Two Men before a Waterfall at Sunset,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34315-001.jpg,Johan Christian Dahl,1823,Oil on canvas,15 x 14 in. (38.1 x 35.6 cm),38.1001,35.5601
439346,2008.6,Painting,At the Edge of the Forest,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-34307-001.jpg,August Heinrich,ca. 1820,Oil on canvas,10 3/4 x 12 3/4 in. (27.3 x 32.4 cm),27.3051,32.3851
439405,2007.441,"Painting, drawing",Madame Elisabeth de France (1764–1794),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161657.jpg,Adélaïde Labille-Guiard,ca. 1787,"Pastel on blue paper, seven sheets joined, laid down on canvas","Oval, 31 x 25 3/4 in. (78.7 x 65.4 cm.)",75.8827,60.9601
439553,2008.72,Painting,The Lamentation,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP159526.jpg,Domenichino (Domenico Zampieri),1603,Oil on copper,20 7/8 x 14 3/4 in. (53 x 37.5 cm),53.0,37.5
439631,2008.101,Painting,Ovid among the Scythians,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP159761.jpg,Eugène Delacroix,1862,"Oil on paper, laid down on wood",12 5/8 x 19 3/4 in. (32.1 x 50.2 cm),32.0676,50.1651
439844,2008.420,Painting,Heroic Landscape with Rainbow,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP224123.jpg,Joseph Anton Koch,1824,Oil on canvas,42 3/4 x 37 3/4 in. (108.6 x 95.9 cm),108.5852,95.8852
439933,2008.459,Painting,Lute Player,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP168811.jpg,Valentin de Boulogne,ca. 1625–26,Oil on canvas,50 1/2 x 39 in. (128.3 x 99.1 cm),128.2703,99.0602
439977,2016.39,Painting,Christ Carrying the Cross,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP368972.jpg,Jan Gossart (called Mabuse),ca. 1520–25,Oil on oak,9 7/8 × 7 1/2 in. (25.1 × 19 cm),25.08255,19.0
440209,2020.233,,The Martyrdom of Saint John the Baptist,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-24468-001.jpg,Bernard van Orley,ca. 1514–15,Oil on wood,25 1/2 x 29 1/4 in. (64.8 x 74.3 cm),64.7701,74.2951
440393,2012.99,Painting,The Baptism of Christ,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP276931.jpg,Jacopo Bassano (Jacopo da Ponte),ca. 1590,Oil on canvas,75 1/2 x 63 1/8 in. (191.8 x 160.3 cm),191.7704,160.33781
440464,2009.145,Painting,"Pope Benedict XIV (Prospero Lambertini, 1675–1758)",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP214443.jpg,Pierre Hubert Subleyras,1746,Oil on canvas,25 1/4 x 19 1/4 in. (64.1 x 48.9 cm),64.4526,48.8951
440568,2009.357,Painting,The Saithwaite Family,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP221178.jpg,Francis Wheatley,ca. 1785,Oil on canvas,38 3/4 x 50 in. (98.4 x 127 cm),98.42519,127.00025
440723,2008.547.1,Painting,Bashi-Bazouk,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP243839.jpg,Jean-Léon Gérôme,1868–69,Oil on canvas,31 3/4 x 26 in. (80.6 x 66 cm),80.645164,66.04013
440725,2008.547.3,Painting,"The Two Central Figures in ""Derby Day""",European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169994.jpg,William Powell Frith,1860,Oil on canvas,18 x 12 1/2 in. (45.7 x 31.8 cm),45.720093,31.750063
440726,2009.64,Painting,The Artist's Sitting Room in Ritterstrasse,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP232136.jpg,Adolph Menzel,1851,Oil on cardboard,12 5/8 x 10 5/8 in. (32.1 x 27 cm),32.067566,26.987555
440727,2009.285,Painting,German Landscape with View toward a Broad Valley,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP212416.jpg,Fritz Petzholdt,ca. 1829–30,"Oil on paper, laid down on canvas","Original paper support: 5 3/16 x 9 11/16 in. (13.2 x 24.6 cm)
Paper support mounted on stretched canvas: 5 13/16 x 10 1/4 in. (14.8 x 26 cm)",14.76378,26.035051
440729,2009.359,Painting,Spring Morning,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP232138.jpg,James Tissot,ca. 1875,Oil on canvas,22 x 16 3/4 in. (55.9 x 42.5 cm),55.88011,42.545086
440840,2010.118,Painting,Portrait of an Old Man,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP234678.jpg,Hugo van der Goes,ca. 1470–75,"Oil on paper, laid down on wood",Overall 8 3/4 x 6 1/2 in. (22.2 x 16.5 cm),22.225044,16.510033
440847,2010.117,Painting,Head of a Bishop,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP226424.jpg,Gaetano Gandolfi,ca. 1770,Oil on canvas,18 3/8 x 14 7/8 in. (46.7 x 37.8 cm),46.672592,37.782574
440888,2010.279,Painting,Window,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP231820.jpg,Anton Dieffenbach,1856,"Oil on paper, laid down on canvas",14 3/8 x 9 7/8 in. (36.5 x 25.1 cm),36.512573,25.08255
440900,2015.761,Painting,Saint Dominic in Penitence,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP341202.jpg,Filippo Tarchiani,ca. 1607,Oil on canvas,52 x 43 in. (132.1 x 109.2 cm),132.08026,109.220215
440985,41.190.31a,Painting,The Crucifixion,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP296426.jpg,Ugolino da Siena,ca. 1315–20,"Tempera on wood, gold ground","Overall, with engaged frame, 25 1/4 x 18 5/8 in. (64.1 x 47.3 cm), painted surface 22 1/4 x 15 3/4 in. (56.5 x 40 cm)",64.1,47.3
44100,47.18.31,Album leaf,Bodhisattva Guanyin Riding a White Lotus Petal,Asian Art,https://images.metmuseum.org/CRDImages/as/original/AR645.jpg,,17th–18th century,Silk and metallic thread embroidery on woven silk,"Overall: 12 x 10 5/8 in. (30.5 x 27 cm)
Overall with mounting: 18 3/4 × 17 1/4 in. (47.6 × 43.8 cm)",30.5,27.0
