objectID,artistDisplayName,title,objectDate,medium,dimensions,department,img_id,img_url,img_area,eye_count
10525,John Singleton Copley,Jeremiah Lee,ca. 1769,Watercolor on ivory,1 1/2 x 1 1/4 in. (3.8 x 3.2 cm),The American Wing,10525_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10525_000.avif,34854,2
10526,John Singleton Copley,Joseph Sherburne,ca. 1767–70,Oil on canvas,50 x 40 in. (127 x 101.6 cm),The American Wing,10526_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10526_000.avif,52882,2
10527,John Singleton Copley,Midshipman Augustus Brine,1782,Oil on canvas,50 x 40 in. (127 x 101.6 cm),The American Wing,10527_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10527_000.avif,27648,2
10530,John Singleton Copley,Mrs. Jerathmael Bowers,ca. 1763,Oil on canvas,49 7/8 x 39 3/4 in. (126.7 x 101 cm),The American Wing,10530_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10530_000.avif,51576,2
10531,John Singleton Copley,Mrs. John Winthrop,1773,Oil on canvas,35 1/2 x 28 3/4 in. (90.2 x 73 cm),The American Wing,10531_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10531_000.avif,93798,2
10533,John Singleton Copley,Mrs. Sylvanus Bourne,1766,Oil on canvas,50 1/4 x 40 in. (127.6 x 101.6 cm),The American Wing,10533_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10533_000.avif,18944,2
10534,John Singleton Copley,The Return of Neptune,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),The American Wing,10534_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10534_000.avif,6027,2
10534,John Singleton Copley,The Return of Neptune,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),The American Wing,10534_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10534_001.avif,5800,2
10534,John Singleton Copley,The Return of Neptune,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),The American Wing,10534_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10534_002.avif,4717,2
10534,John Singleton Copley,The Return of Neptune,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),The American Wing,10534_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10534_003.avif,6080,2
10534,John Singleton Copley,The Return of Neptune,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),The American Wing,10534_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10534_004.avif,2904,1
10534,John Singleton Copley,The Return of Neptune,ca. 1754,Oil on canvas,27 1/2 x 44 1/2 in. (69.9 x 113 cm),The American Wing,10534_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10534_005.avif,2204,3
10535,John Singleton Copley,Richard Dana,ca. 1770,Oil on canvas,40 x 50 in. (101.6 x 127 cm),The American Wing,10535_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10535_000.avif,53298,2
10537,John Singleton Copley,Samuel Verplanck,1771,Oil on canvas,"30 x 25 in. (76.2 x 63.5 cm)
Framed: 39 3/16 x 34 1/2 x 2 3/4 in. (99.5 x 87.7 x 7 cm)",The American Wing,10537_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10537_000.avif,101682,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_000.avif,1160,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_001.avif,1326,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_002.avif,1155,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_003.avif,1830,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_004.avif,1188,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_006.avif,1755,2
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_007.avif,1645,1
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_009,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_009.avif,1012,3
10554,John Singleton Copley,Watson and the Shark,ca. 1778,Oil on canvas,24 7/8 x 30 1/8 in. (63.2 x 76.5 cm),The American Wing,10554_010,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10554_010.avif,1512,1
10557,Kenyon Cox,Augustus Saint-Gaudens,"1887, replica 1908",Oil on canvas,33 1/2 x 47 1/8 in. (85.1 x 119.7 cm),The American Wing,10557_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10557_000.avif,41772,1
10557,Kenyon Cox,Augustus Saint-Gaudens,"1887, replica 1908",Oil on canvas,33 1/2 x 47 1/8 in. (85.1 x 119.7 cm),The American Wing,10557_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10557_001.avif,13440,2
10590,Johan Mengels Culverhouse,Skating on the Wissahickon,1875,Oil on canvas,24 x 37 1/2 in. (61 x 95.3 cm),The American Wing,10590_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10590_000.avif,161,1
10590,Johan Mengels Culverhouse,Skating on the Wissahickon,1875,Oil on canvas,24 x 37 1/2 in. (61 x 95.3 cm),The American Wing,10590_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10590_001.avif,189,1
10590,Johan Mengels Culverhouse,Skating on the Wissahickon,1875,Oil on canvas,24 x 37 1/2 in. (61 x 95.3 cm),The American Wing,10590_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10590_002.avif,242,1
10590,Johan Mengels Culverhouse,Skating on the Wissahickon,1875,Oil on canvas,24 x 37 1/2 in. (61 x 95.3 cm),The American Wing,10590_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10590_004.avif,189,0
10592,Thomas Seir Cummings,The Bracelet,1835,Watercolor on ivory,6 13/16 x 5 3/8 in. (17.3 x 13.7 cm),The American Wing,10592_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10592_000.avif,44544,2
10598,Thomas Seir Cummings,Portrait of a Gentleman,ca. 1835,Watercolor on ivory,2 9/16 x 2 in. (6.5 x 5.1 cm),The American Wing,10598_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10598_000.avif,99428,2
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_000.avif,1863,2
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_001.avif,3600,1
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_002.avif,3828,2
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_003.avif,2380,2
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_004.avif,3224,1
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_005.avif,2730,2
10600,Thomas Seir Cummings,A Mother's Pearls,1841,Watercolor on ivory,"17 1/2 in. (44.5 cm)
28.148.1: 1 3/16 x 1 in. (3 x 2.6 cm)
28.148.2: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.3: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.4: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.5: 1 x 7/8 in. (2.5 x 2.2 cm)
28.148.6: 1 3/4 x 1 9/16 in. (4.5 x 4 cm)
28.148.7: 1 9/16 x 1 3/8 in. (4 x 3.5 cm)
28.148.8: 1 3/8 x 1 3/16 in. (3.5 x 3 cm)
28.148.9: 1 3/16 x 1 1/8 in. (3 x 2.8 cm)",The American Wing,10600_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10600_006.avif,1320,2
10605,George Hewitt Cushman,Rebecca Wetherill,ca. 1849,Watercolor on ivory,"Ivory: 5 1/4 x 5 1/4 in. (13.3 x 13.3 cm)
Sight: 4 1/4 x 3 1/4 in. (10.8 x 8.3 cm)",The American Wing,10605_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10605_000.avif,37080,2
10612,William P. W. Dana,Heart's Ease,1863,Oil on canvas,37 1/2 x 47 3/4 in. (95.3 x 121.3 cm),The American Wing,10612_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10612_000.avif,24642,2
10751,Anson Dickinson,Edward Livingston,ca. 1827,Watercolor on ivory,4 1/8 x 3 1/4 in. (10.5 x 8.3 cm),The American Wing,10751_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10751_000.avif,121052,2
10753,Joseph Wood,John Payne Todd,ca. 1817,Watercolor on ivory,2 5/8 x 2 1/16 in. (6.7 x 5.26 cm),The American Wing,10753_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10753_000.avif,45133,2
10760,John Wood Dodge,Kate Roselie Dodge,1854,Watercolor on ivory,Sight: 3 x 2 1/2 in. (7.6 x 6.4 cm),The American Wing,10760_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10760_000.avif,71222,2
10774,Savinien Edme Dubourjal,Henry Clay,ca. 1845,Watercolor on ivory,Sight: 3 5/16 x 2 9/16 in. (8.4 x 6.5 cm),The American Wing,10774_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10774_000.avif,60914,2
10776,Savinien Edme Dubourjal,Anne Charlotte Lynch (Later Mrs. Vincenzo Botta),ca. 1847,Watercolor and lead-white gouache on smooth-surfaced off-white wove paper,7 1/4 x 5 1/4 in. (18.4 x 13.3 cm),The American Wing,10776_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10776_000.avif,115159,2
10782,Joseph Dunkerley,William Gale,1776,Watercolor on ivory,Sight: 1 3/8 x 1 1/8 in. (3.5 x 2.9 cm),The American Wing,10782_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10782_000.avif,44286,2
10783,William Dunlap,John Adams Conant,1829,Oil on wood,30 1/8 x 25 in. (76.5 x 63.5 cm),The American Wing,10783_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10783_000.avif,53820,2
10784,William Dunlap,Mrs. John Adams Conant,1829,Oil on wood,30 1/8 x 25 in. (76.8 x 63.5 cm),The American Wing,10784_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10784_000.avif,44896,2
10794,Asher Brown Durand,Luman Reed,1835,Oil on canvas,30 1/8 x 25 3/8 in. (76.5 x 64.5 cm),The American Wing,10794_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10794_000.avif,47957,2
10795,Asher Brown Durand,Mrs. Winfield Scott,1831,Oil on canvas,34 x 27 in. (96.4 x 68.6 cm),The American Wing,10795_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10795_000.avif,43306,2
10800,John Durand,Boy of the Crossfield Family (Possibly Richard Crossfield),ca. 1766–68,Oil on canvas,50 1/4 x 34 1/2 in. (127.6 x 87.6 cm),The American Wing,10800_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10800_000.avif,18172,2
10801,John Durand,Susannah or Mary Bontecou,ca. 1768–70,Oil on canvas,35 1/2 x 27 5/8 in. (90.2 x 70.2 cm),The American Wing,10801_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10801_000.avif,84640,2
10806,Frank Duveneck,Lady with Fan,1873,Oil on canvas,42 3/4 x 32 1/4 in. (108.6 x 81.9 cm),The American Wing,10806_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10806_000.avif,48657,2
10808,Gerrit Duyckinck,Mrs. Augustus Jay,ca. 1700,Oil on wood,31 3/4 x 22 1/2 in. (80.6 x 57.1 cm),The American Wing,10808_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10808_000.avif,44760,2
10809,Gerrit Duyckinck,Portrait of a Lady,ca. 1710,Oil on wood,41 1/4 x 32 3/4 in. (104.8 x 83.2 cm),The American Wing,10809_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10809_000.avif,26117,2
10811,Thomas Eakins,The Artist's Wife and His Setter Dog,ca. 1884–89,Oil on canvas,30 x 23 in. (76.2 x 58.4 cm),The American Wing,10811_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10811_000.avif,25296,2
10812,Thomas Eakins,Carmelita Requena,1869,Oil on canvas,21 x 17 in. (53.3 x 43.2 cm),The American Wing,10812_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10812_000.avif,177975,2
10813,Thomas Eakins,The Chess Players,1876,Oil on wood,11 3/4 x 16 3/4 in. (29.8 x 42.6 cm),The American Wing,10813_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10813_002.avif,34475,2
10817,Thomas Eakins,James MacAlister (Sketch),ca. 1895,Oil on canvas,14 1/4 x 10 1/4 in. (36.8 x 26 cm),The American Wing,10817_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/10817_000.avif,15265,2
